fluxID,yearFlux,contDayInYearFlux,dayInYearFlux,PindexFLUXnee,PindexFLUXneeE,PindexFLUXneegf,PindexFLUXle,PindexFLUXleE,PindexFLUXlegf,PindexFLUXgpp,PindexFLUXgppgf,PindexFLUXre,PindexFLUXregf,metID,yearMet,dayInYearMet,hourInYear,temp,par,vpd,rh,soilT,co2,precip,bioID,yearBio,dayInYearBio,PindexBioLAI,PindexBioLAIe,PindexBioLitterF,PindexBioLitterFe,PindexBioPhenology,PindexBioPhenologyE,PindexBioCw,PindexBioCwE,PindexBioCwInc,PindexBioCwIncE,PindexBioSoilTotC,PindexBioSoilTotCe
12057,1997,252.21,252,10.595,6.6386,10.595,0,0.003169,0,-9999,-9999,-9999,-9999,12057,1997,252,5,13.3,0,0.1024,-9999,11.498,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12058,1997,252.23,252,-9999,6.9563,12.678,0.000808,0.003259,0.000808,-9999,-9999,-9999,-9999,12058,1997,252,5.5,12.8,28.509,0.0967,-9999,11.554,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12059,1997,252.25,252,-9999,4.6488,3.2805,0.000495,0.001211,0.000495,-9999,-9999,-9999,-9999,12059,1997,252,6,12.3,98.684,0.0911,-9999,11.612,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12060,1997,252.27,252,-9999,4.2613,0.99416,0.002598,0.002539,0.002598,-9999,-9999,-9999,-9999,12060,1997,252,6.5,12.7,171.05,0.0854,-9999,11.673,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12061,1997,252.29,252,-9999,4.0331,1.3328,0.016471,0.015271,0.016471,-9999,-9999,-9999,-9999,12061,1997,252,7,13.3,346.49,0.1465,-9999,11.735,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12062,1997,252.31,252,-9999,2.0919,-8.7293,0.026397,0.024411,0.026397,-9999,-9999,-9999,-9999,12062,1997,252,7.5,14,552.63,0.2076,-9999,11.797,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12063,1997,252.33,252,-9999,2.6128,-6.7083,0.035097,0.041929,0.035097,-9999,-9999,-9999,-9999,12063,1997,252,8,14.4,721.49,0.2687,-9999,11.86,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12064,1997,252.35,252,-9999,2.5738,-13.171,0.053831,0.057535,0.053831,-9999,-9999,-9999,-9999,12064,1997,252,8.5,15.3,815.79,0.3298,-9999,11.923,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12065,1997,252.38,252,-9999,2.3064,-12.86,0.096333,0.089897,0.096333,-9999,-9999,-9999,-9999,12065,1997,252,9,15.9,975.88,0.3909,-9999,11.985,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12066,1997,252.4,252,-9999,3.2784,-13.056,0.06778,0.062977,0.06778,-9999,-9999,-9999,-9999,12066,1997,252,9.5,16.4,668.86,0.452,-9999,12.045,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12067,1997,252.42,252,-9999,2.6983,-12.377,0.075656,0.078288,0.075656,-9999,-9999,-9999,-9999,12067,1997,252,10,16.3,846.49,0.5131,-9999,12.103,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12068,1997,252.44,252,-9999,2.8672,-14.692,0.09822,0.090832,0.09822,-9999,-9999,-9999,-9999,12068,1997,252,10.5,17.1,1098.7,0.5743,-9999,12.158,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12069,1997,252.46,252,-9999,2.1559,-15.727,0.17191,0.14999,0.17191,-9999,-9999,-9999,-9999,12069,1997,252,11,17.6,1600.9,0.6354,-9999,12.21,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12070,1997,252.48,252,-9999,2.2057,-14.954,0.18593,0.16099,0.18593,-9999,-9999,-9999,-9999,12070,1997,252,11.5,18.3,1427.6,0.6965,-9999,12.257,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12071,1997,252.5,252,-9999,2.2057,-15.305,0.098189,0.094779,0.098189,-9999,-9999,-9999,-9999,12071,1997,252,12,18,1076.8,0.7576,-9999,12.3,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12072,1997,252.52,252,-9999,2.2057,-11.568,0.089599,0.091361,0.089599,-9999,-9999,-9999,-9999,12072,1997,252,12.5,17.7,1151.3,0.8187,-9999,12.338,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12073,1997,252.54,252,-9999,2.2057,-11.532,0.13786,0.12268,0.13786,-9999,-9999,-9999,-9999,12073,1997,252,13,17.6,1300.4,0.7937,-9999,12.37,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12074,1997,252.56,252,-9999,1.9984,-9.0257,0.096635,0.084175,0.096635,-9999,-9999,-9999,-9999,12074,1997,252,13.5,17.9,1324.6,0.7687,-9999,12.396,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12075,1997,252.58,252,-9999,2.1248,-11.008,0.11083,0.10559,0.11083,-9999,-9999,-9999,-9999,12075,1997,252,14,18,839.91,0.7437,-9999,12.415,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12076,1997,252.6,252,-9999,2.0344,-9.7295,0.087546,0.08202,0.087546,-9999,-9999,-9999,-9999,12076,1997,252,14.5,17.4,600.88,0.7187,-9999,12.426,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12077,1997,252.62,252,-9999,3.3231,-5.4445,0.073667,0.069123,0.073667,-9999,-9999,-9999,-9999,12077,1997,252,15,16.8,412.28,0.6937,-9999,12.43,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12078,1997,252.65,252,-9999,2.1926,-6.7637,0.065445,0.063231,0.065445,-9999,-9999,-9999,-9999,12078,1997,252,15.5,16.5,414.47,0.6687,-9999,12.426,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12079,1997,252.67,252,-9999,3.3231,-5.5342,0.063642,0.05905,0.063642,-9999,-9999,-9999,-9999,12079,1997,252,16,16.3,346.49,0.6437,-9999,12.414,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12080,1997,252.69,252,-9999,5.1435,-2.3178,0.051415,0.049118,0.051415,-9999,-9999,-9999,-9999,12080,1997,252,16.5,16.1,267.54,0.6187,-9999,12.393,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12081,1997,252.71,252,-9999,5.1462,-4.7883,0.050341,0.046354,0.050341,-9999,-9999,-9999,-9999,12081,1997,252,17,16,182.02,0.5937,-9999,12.363,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12082,1997,252.73,252,-9999,5.1852,-0.55617,0.025198,0.025457,0.025198,-9999,-9999,-9999,-9999,12082,1997,252,17.5,15.5,94.298,0.5687,-9999,12.325,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12083,1997,252.75,252,-9999,3.5474,3.337,0.019843,0.017749,0.019843,-9999,-9999,-9999,-9999,12083,1997,252,18,14.7,17.544,0.5438,-9999,12.277,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12084,1997,252.77,252,4.1592,2.9002,4.1592,0.01472,0.013398,0.01472,-9999,-9999,-9999,-9999,12084,1997,252,18.5,13.8,0,0.5188,-9999,12.22,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12085,1997,252.79,252,3.8735,3.0059,3.8735,0.01044,0.009639,0.01044,-9999,-9999,-9999,-9999,12085,1997,252,19,13.4,0,0.4898,-9999,12.153,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12086,1997,252.81,252,3.0027,3.7142,3.0027,0.006374,0.006621,0.006374,-9999,-9999,-9999,-9999,12086,1997,252,19.5,13.2,0,0.4609,-9999,12.078,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12087,1997,252.83,252,4.2985,3.4114,4.2985,0.003973,0.005096,0.003973,-9999,-9999,-9999,-9999,12087,1997,252,20,12.9,0,0.4319,-9999,11.994,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12088,1997,252.85,252,1.822,4.1071,1.822,0.001335,0.003161,0.001335,-9999,-9999,-9999,-9999,12088,1997,252,20.5,12.6,0,0.403,-9999,11.901,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12089,1997,252.88,252,4.645,4.1796,4.645,0.001158,0.003324,0.001158,-9999,-9999,-9999,-9999,12089,1997,252,21,12.6,0,0.374,-9999,11.799,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12090,1997,252.9,252,9.1573,4.1933,9.1573,0.000307,0.003079,0.000307,-9999,-9999,-9999,-9999,12090,1997,252,21.5,12.3,0,0.3451,-9999,11.689,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12091,1997,252.92,252,5.5255,3.7624,5.5255,0.003329,0.003623,0.003329,-9999,-9999,-9999,-9999,12091,1997,252,22,11.8,0,0.3161,-9999,11.571,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12092,1997,252.94,252,5.1568,3.6808,5.1568,0.000483,0.00166,0.000483,-9999,-9999,-9999,-9999,12092,1997,252,22.5,11.6,0,0.2872,-9999,11.445,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12093,1997,252.96,252,4.6,3.8984,4.6,0.000591,0.00157,0.000591,-9999,-9999,-9999,-9999,12093,1997,252,23,11,0,0.2582,-9999,11.312,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12094,1997,252.98,252,3.2632,3.2958,3.2632,0,0.002004,0,-9999,-9999,-9999,-9999,12094,1997,252,23.5,10.7,0,0.2293,-9999,11.173,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12095,1997,253,252,5.0485,3.9817,5.0485,0,0.002335,0,-9999,-9999,-9999,-9999,12095,1997,252,24,11.3,0,0.2003,-9999,10.278,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12096,1997,253.02,253,3.2204,3.1017,3.2204,0.000652,0.002159,0.000652,-9999,-9999,-9999,-9999,12096,1997,253,0.5,10.6,0,0.1714,-9999,10.286,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12097,1997,253.04,253,3.6614,3.0881,3.6614,0,0.002525,0,-9999,-9999,-9999,-9999,12097,1997,253,1,10.2,0,0.1689,-9999,10.297,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12098,1997,253.06,253,3.5041,3.219,3.5041,0.003367,0.00354,0.003367,-9999,-9999,-9999,-9999,12098,1997,253,1.5,9.6,0,0.1665,-9999,10.314,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12099,1997,253.08,253,3.7611,3.4099,3.7611,0.000874,0.001904,0.000874,-9999,-9999,-9999,-9999,12099,1997,253,2,9,0,0.164,-9999,10.335,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12100,1997,253.1,253,3.7611,3.335,3.7611,0.000637,0.001652,0.000637,-9999,-9999,-9999,-9999,12100,1997,253,2.5,8.7,0,0.1616,-9999,10.36,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12101,1997,253.12,253,3.7611,3.335,3.7611,0.000123,0.001221,0.000123,-9999,-9999,-9999,-9999,12101,1997,253,3,8.7,0,0.1592,-9999,10.389,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12102,1997,253.15,253,4.3094,3.5039,4.3094,0.000282,0.001365,0.000282,-9999,-9999,-9999,-9999,12102,1997,253,3.5,8,0,0.1567,-9999,10.422,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12103,1997,253.17,253,6.5871,4.0654,6.5871,0.001554,0.001804,0.001554,-9999,-9999,-9999,-9999,12103,1997,253,4,7.4,0,0.1543,-9999,10.458,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12104,1997,253.19,253,7.1255,4.1147,7.1255,0.001905,0.002089,0.001905,-9999,-9999,-9999,-9999,12104,1997,253,4.5,6.9,0,0.1518,-9999,10.498,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12105,1997,253.21,253,9.0851,4.3958,9.0851,0.000069,0.001011,0.000069,-9999,-9999,-9999,-9999,12105,1997,253,5,6.5,0,0.1494,-9999,10.54,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12106,1997,253.23,253,-9999,5.3453,8.6451,0,0.001203,0,-9999,-9999,-9999,-9999,12106,1997,253,5.5,6.1,24.123,0.1469,-9999,10.585,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12107,1997,253.25,253,-9999,3.4104,-0.26772,0.001249,0.0012,0.001249,-9999,-9999,-9999,-9999,12107,1997,253,6,6.5,133.77,0.1445,-9999,10.632,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12108,1997,253.27,253,-9999,2.6975,-3.9695,0,0.002787,0,-9999,-9999,-9999,-9999,12108,1997,253,6.5,7.4,298.25,0.142,-9999,10.68,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12109,1997,253.29,253,-9999,4.9973,-6.232,0.004716,0.004953,0.004716,-9999,-9999,-9999,-9999,12109,1997,253,7,8.7,471.49,0.2034,-9999,10.73,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12110,1997,253.31,253,-9999,4.3258,-7.0952,0.046898,0.045153,0.046898,-9999,-9999,-9999,-9999,12110,1997,253,7.5,9.6,646.93,0.2648,-9999,10.78,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12111,1997,253.33,253,-9999,2.0008,-8.4262,0.084174,0.077718,0.084174,-9999,-9999,-9999,-9999,12111,1997,253,8,10.8,826.75,0.3262,-9999,10.831,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12112,1997,253.35,253,-9999,2.127,-11.798,0.081104,0.070859,0.081104,-9999,-9999,-9999,-9999,12112,1997,253,8.5,11.5,997.81,0.3876,-9999,10.881,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12113,1997,253.38,253,-9999,2.2776,-9.6728,0.083267,0.07488,0.083267,-9999,-9999,-9999,-9999,12113,1997,253,9,11.9,1146.9,0.449,-9999,10.931,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12114,1997,253.4,253,-9999,2.1694,-10.564,0.082689,0.070852,0.082689,-9999,-9999,-9999,-9999,12114,1997,253,9.5,12.3,1282.9,0.5104,-9999,10.979,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12115,1997,253.42,253,-9999,2.0506,-10.961,0.092005,0.085072,0.092005,-9999,-9999,-9999,-9999,12115,1997,253,10,13.1,1366.2,0.5718,-9999,11.026,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12116,1997,253.44,253,-9999,2.0449,-11.26,0.10202,0.093464,0.10202,-9999,-9999,-9999,-9999,12116,1997,253,10.5,13.7,1447.4,0.6333,-9999,11.07,363.25,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12117,1997,253.46,253,-9999,2.021,-10.351,0.086017,0.07894,0.086017,-9999,-9999,-9999,-9999,12117,1997,253,11,13.7,1486.8,0.6947,-9999,11.112,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12118,1997,253.48,253,-9999,2.1203,-10.447,0.093334,0.086598,0.093334,-9999,-9999,-9999,-9999,12118,1997,253,11.5,14.3,1517.5,0.7561,-9999,11.15,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12119,1997,253.5,253,-9999,2.0917,-10.719,0.11027,0.098156,0.11027,-9999,-9999,-9999,-9999,12119,1997,253,12,14.6,1502.2,0.8175,-9999,11.184,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12120,1997,253.52,253,-9999,2.0661,-11.781,0.1234,0.10756,0.1234,-9999,-9999,-9999,-9999,12120,1997,253,12.5,15.3,1467.1,0.8789,-9999,11.215,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12121,1997,253.54,253,-9999,2.2007,-12.578,0.1564,0.13163,0.1564,-9999,-9999,-9999,-9999,12121,1997,253,13,15.8,1405.7,0.8538,-9999,11.24,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12122,1997,253.56,253,-9999,2.0636,-10.526,0.12988,0.11057,0.12988,-9999,-9999,-9999,-9999,12122,1997,253,13.5,16.2,1322.4,0.8287,-9999,11.261,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12123,1997,253.58,253,-9999,2.0416,-9.7248,0.123,0.10701,0.123,-9999,-9999,-9999,-9999,12123,1997,253,14,16.5,1210.5,0.8036,-9999,11.276,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12124,1997,253.6,253,-9999,1.999,-9.021,0.13013,0.1126,0.13013,-9999,-9999,-9999,-9999,12124,1997,253,14.5,16.8,1078.9,0.7786,-9999,11.286,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12125,1997,253.62,253,-9999,2.6411,-7.015,0.11116,0.097599,0.11116,-9999,-9999,-9999,-9999,12125,1997,253,15,17,925.44,0.7535,-9999,11.289,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12126,1997,253.65,253,-9999,2.1498,-7.2645,0.07403,0.077111,0.07403,-9999,-9999,-9999,-9999,12126,1997,253,15.5,17.2,763.16,0.7284,-9999,11.286,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12127,1997,253.67,253,-9999,2.7918,-8.3298,0.084156,0.079623,0.084156,-9999,-9999,-9999,-9999,12127,1997,253,16,17,596.49,0.7034,-9999,11.276,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12128,1997,253.69,253,-9999,2.281,-3.5373,0.039486,0.044799,0.039486,-9999,-9999,-9999,-9999,12128,1997,253,16.5,16.7,425.44,0.6783,-9999,11.259,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12129,1997,253.71,253,-9999,3.5864,-3.1018,0.040459,0.04084,0.040459,-9999,-9999,-9999,-9999,12129,1997,253,17,16.3,263.16,0.6532,-9999,11.235,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12130,1997,253.73,253,-9999,3.8344,-0.894,0.024825,0.025838,0.024825,-9999,-9999,-9999,-9999,12130,1997,253,17.5,15.6,98.684,0.6281,-9999,11.204,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12131,1997,253.75,253,-9999,3.7517,0.83084,0.01568,0.014465,0.01568,-9999,-9999,-9999,-9999,12131,1997,253,18,14.6,13.158,0.6031,-9999,11.165,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12132,1997,253.77,253,7.5224,4.9062,7.5224,0.006716,0.007724,0.006716,-9999,-9999,-9999,-9999,12132,1997,253,18.5,13.7,0,0.578,-9999,11.12,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12133,1997,253.79,253,6.9644,5.1122,6.9644,0.005561,0.006058,0.005561,-9999,-9999,-9999,-9999,12133,1997,253,19,13.1,0,0.5505,-9999,11.066,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12134,1997,253.81,253,5.8753,3.9616,5.8753,0.001743,0.003591,0.001743,-9999,-9999,-9999,-9999,12134,1997,253,19.5,12.2,0,0.523,-9999,11.006,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12135,1997,253.83,253,5.1146,4.2494,5.1146,0.002928,0.003519,0.002928,-9999,-9999,-9999,-9999,12135,1997,253,20,11.2,0,0.4954,-9999,10.938,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12136,1997,253.85,253,3.5989,3.1334,3.5989,0.002317,0.00283,0.002317,-9999,-9999,-9999,-9999,12136,1997,253,20.5,10.5,0,0.4679,-9999,10.863,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12137,1997,253.88,253,3.6614,2.9985,3.6614,0.002052,0.002381,0.002052,-9999,-9999,-9999,-9999,12137,1997,253,21,10.2,0,0.4404,-9999,10.781,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12138,1997,253.9,253,3.691,3.185,3.691,0.002913,0.003,0.002913,-9999,-9999,-9999,-9999,12138,1997,253,21.5,9.9,0,0.4129,-9999,10.693,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12139,1997,253.92,253,3.4957,3.2709,3.4957,0.003705,0.003518,0.003705,-9999,-9999,-9999,-9999,12139,1997,253,22,9.8,0,0.3854,-9999,10.598,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12140,1997,253.94,253,3.6614,2.8242,3.6614,0,0.001668,0,-9999,-9999,-9999,-9999,12140,1997,253,22.5,10.2,0,0.3578,-9999,10.497,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12141,1997,253.96,253,3.2632,3.1164,3.2632,0.004331,0.003911,0.004331,-9999,-9999,-9999,-9999,12141,1997,253,23,10.7,0,0.3303,-9999,10.391,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12142,1997,253.98,253,3.4582,2.9287,3.4582,0.004814,0.004418,0.004814,-9999,-9999,-9999,-9999,12142,1997,253,23.5,10.3,0,0.3028,-9999,10.279,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12143,1997,254,253,1.386,5.7854,1.386,0.002965,0.003131,0.002965,-9999,-9999,-9999,-9999,12143,1997,253,24,10,0,0.2753,-9999,10.174,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12144,1997,254.02,254,-0.84483,5.66,-0.84483,0.001864,0.0025,0.001864,-9999,-9999,-9999,-9999,12144,1997,254,0.5,10.3,0,0.2478,-9999,10.183,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12145,1997,254.04,254,1.1585,1.6789,1.1585,0.004076,0.003928,0.004076,-9999,-9999,-9999,-9999,12145,1997,254,1,10.4,0,0.2439,-9999,10.198,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12146,1997,254.06,254,3.024,0.85125,3.024,0.004899,0.004599,0.004899,-9999,-9999,-9999,-9999,12146,1997,254,1.5,10.3,0,0.24,-9999,10.219,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12147,1997,254.08,254,1.3462,1.4489,1.3462,0.004948,0.004516,0.004948,-9999,-9999,-9999,-9999,12147,1997,254,2,10.1,0,0.2361,-9999,10.246,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12148,1997,254.1,254,0.91717,1.5519,0.91717,0.004901,0.004409,0.004901,-9999,-9999,-9999,-9999,12148,1997,254,2.5,10,0,0.2322,-9999,10.278,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12149,1997,254.12,254,1.653,2.1138,1.653,0.002646,0.002627,0.002646,-9999,-9999,-9999,-9999,12149,1997,254,3,9.6,0,0.2283,-9999,10.316,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12150,1997,254.15,254,1.762,3.3646,1.762,0.000338,0.00103,0.000338,-9999,-9999,-9999,-9999,12150,1997,254,3.5,9,0,0.2245,-9999,10.359,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12151,1997,254.17,254,1.9793,3.4084,1.9793,0,0.001265,0,-9999,-9999,-9999,-9999,12151,1997,254,4,8.2,0,0.2206,-9999,10.406,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12152,1997,254.19,254,6.099,4.2348,6.099,0,0.001314,0,-9999,-9999,-9999,-9999,12152,1997,254,4.5,7.5,0,0.2167,-9999,10.457,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12153,1997,254.21,254,6.5871,4.5995,6.5871,0.000391,0.001034,0.000391,-9999,-9999,-9999,-9999,12153,1997,254,5,7.2,0,0.2128,-9999,10.511,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12154,1997,254.23,254,-9999,4.5007,7.1255,0,0.001067,0,-9999,-9999,-9999,-9999,12154,1997,254,5.5,7,17.544,0.2089,-9999,10.569,363.26,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
